# pedestrianID x y
3 161.39454735472506 678.1559017663473
19 109.46200979269013 661.3834101846844
83 726.1377840798779 643.8850585754574
86 180.5318522690418 658.6842094327177
91 577.6266484594296 656.6890527446146
93 577.062298123262 655.9464306945547
94 579.1791841759798 668.6999197248917
95 725.5709757111154 487.34890248164174
122 712.9749763337321 274.17454231734615
125 181.9260823198201 653.3430939014318
127 189.07503397148508 635.1605831069671
129 718.2247011482104 632.2211270204318
131 582.0592873468582 685.6601755815566
148 208.5720416460045 644.2502406591808
149 156.00952969336163 676.2169828345814
166 124.60940862933667 692.4942509796279
173 68.72509839291607 274.4713666595099
175 127.77448317211613 676.7330810356772
178 133.0929364475786 686.7898477908639
179 230.41480206346685 603.9234879643145
180 130.15050500058996 629.310489889235
181 720.5453716373468 316.4981514061443
182 595.2612801910637 16.47369178509452
184 697.4030744826845 491.52053966170604
185 453.11954125225947 152.97570816808096
245 424.6531624455383 455.59655081196695
246 418.5257994637202 442.96774088690006
247 427.2168478251595 456.0045332448953
248 429.83539832370985 461.1208359381234
249 337.7306113825079 463.85515992696753
251 636.9253607969355 287.98348868627033
252 114.95608102405905 13.755573437838704
253 437.65545727157803 474.79268619532576
254 435.7865137275591 470.3789845268881
255 119.64360229038236 84.00091530400768
256 454.560099586694 180.84748124689818
257 606.0705533294386 670.1677687734513
258 176.6134498934489 602.7214815900425
259 135.6413741382124 535.1060868782389
260 715.3004276128772 474.6190398087674
261 135.57165935057216 518.2066789727999
262 52.03619618807278 254.9105865994992
264 139.926191913688 386.58972769366625
265 643.9471688007266 451.98232568863364
266 678.6247571302558 239.21115874660683
267 601.3007882138501 226.18046873646597
268 155.24613305130273 607.5869621269677
269 120.01322453449015 235.6568092040771
270 80.40600394408771 225.19886663185258
271 559.2010934390654 550.0535883879611
272 660.6755320707439 211.61194639473283
273 661.1877566713362 58.95685826049245
