# pedestrianID x y
26 492.3364269141532 78.72853828306265
39 139.86194895591655 605.6380510440835
47 621.8341067285382 658.0278422273782
49 492.2877030162413 562.5661252900231
57 555.5730858468678 504.0417633410673
58 90.23847671618057 436.1857786720442
59 733.2683925523063 242.44083526682135
60 197.07192575406037 226.40371229698377
61 682.2819025522042 187.12761020881672
62 276.9852005601101 525.675174013921
64 654.0951276102089 166.0139211136891
65 398.5672853828307 516.0139211136891
66 657.9860788863109 166.0139211136891
67 486.1102088167054 600.5011600928074
68 498.6287703016242 92.11600928074246
69 184.5069605568446 82.69605568445475
70 56.21925754060328 290.88167053364265
71 46.98607888631091 304.45939675174014
96 288.26587458289964 356.8816705336427
100 440.1195034134249 354.75938144428727
103 391.9665141342857 538.8059442419291
104 667.8016241299304 164.42227378190256
105 77.74597397939188 515.4608252739084
106 270.07540603248265 496.91415313225053
107 297.38979118329473 537.8561484918793
108 192.66241299303948 64.53828306264502
109 589.201856148492 628.9837587006961
110 214.92489151116075 602.6878717716427
111 171.3174393737993 655.5541949815591
115 134.45115479554198 692.0564554704176
117 171.36284979589576 666.0680039537251
134 497.0268042360623 367.32250580046406
135 534.2524171088425 436.52439223159234
136 438.76576075602054 443.8501174395762
137 441.5058004640372 399.34106728538285
138 181.28422998145393 385.8703146569393
139 187.04292343387476 318.26450116009283
140 464.34338747099775 162.83526682134573
141 419.2262180974478 397.17401392111367
142 519.9733178654293 468.8213457076566
143 388.1377703695585 440.72475509402204
144 475.1960556844548 445.92111368909514
145 324.48491879350354 567.5638051044084
146 435.0411281949894 618.9442150703101
152 128.36112530472857 606.3608608620369
153 239.62619584885385 337.5009115228346
154 507.8556618179626 645.5391312083875
155 551.7276254814457 432.4276454425923
156 218.64246338572002 629.7626626198564
157 208.21147944488484 597.6770874616554
158 134.44937980798707 691.8021949467825
159 190.40221686806467 659.5859742709802
163 24.647601645822206 270.9097758707826
195 515.1904954042548 221.13861105553707
198 507.67182141130866 440.58377477317254
201 531.9525338332646 336.3480278422274
202 279.79895249098354 417.44864593997056
204 133.93954228604554 684.9884716858239
208 192.67633410672858 287.04408352668213
209 311.54243281714207 63.63823892159086
219 605.4589274560875 350.67285382830624
226 694.4398248103153 235.26682134570765
228 484.90795302583143 458.75858767363934
231 559.5829891950585 554.1008481109237
233 525.1761572120502 466.69149457484775
234 665.1586592595826 254.49340856948285
235 527.6796515130393 258.471523926956
236 550.0668566243758 189.81589530993296
237 504.2728840627565 277.53132250580046
238 327.8375870069606 111.63805104408353
239 360.94663573085853 471.13689095127614
240 446.37935034802786 427.93503480278423
241 312.8967517401393 468.8213457076566
242 370.01856148491885 382.13457076566124
243 318.082731374731 486.0135738705597
244 333.9459912919975 589.9828262480262
